iter	F1	Logloss
1714	0.9998844064	0.004410062742
1715	0.9998844064	0.004410061775
1716	0.9998844064	0.004410060504
1717	0.9998844064	0.004410060504
1718	0.9998844064	0.004410056637
1719	0.9998844064	0.004410054001
1720	0.9998844064	0.004410054001
1721	0.9998844064	0.004410053922
1722	0.9998844064	0.004410053922
1723	0.9998844064	0.004410052123
1724	0.9998844064	0.004410049488
1725	0.9998844064	0.004410049409
1726	0.9998844064	0.004410049329
1727	0.9998844064	0.004410049329
1728	0.9998844064	0.004410049329
1729	0.9998844064	0.00441004925
1730	0.9998844064	0.004410049171
1731	0.9998844064	0.004410049171
1732	0.9998844064	0.00440479976
1733	0.9998844064	0.004404799121
1734	0.9998844064	0.004399768018
1735	0.9998844064	0.004399764997
1736	0.9998844064	0.004396243676
1737	0.9998844064	0.004396240668
1738	0.9998844064	0.004382585826
1739	0.9998844064	0.004382582525
1740	0.9998844064	0.004382582525
1741	0.9998844064	0.004382582525
1742	0.9998844064	0.004382580823
1743	0.9998844064	0.004382580823
1744	0.9998844064	0.004382579379
1745	0.9998844064	0.004382579379
1746	0.9998844064	0.004382574641
1747	0.9998844064	0.004382560782
1748	0.9998844064	0.004382551394
1749	0.9998844064	0.004382551394
1750	0.9998844064	0.004382551394
1751	0.9998844064	0.004382551394
1752	0.9998844064	0.004382551394
1753	0.9998844064	0.004382551394
1754	0.9998844064	0.004382551394
1755	0.9998844064	0.004377784969
1756	0.9998844064	0.00437232706
1757	0.9998844064	0.004366214506
1758	0.9998844064	0.004366214506
1759	0.9998844064	0.004366208694
1760	0.9998844064	0.004366208694
1761	0.9998844064	0.004366202883
1762	0.9998844064	0.004366197074
1763	0.9998844064	0.004366197074
1764	0.9998844064	0.004366196917
1765	0.9998844064	0.004366196917
1766	0.9998844064	0.004366196917
1767	0.9998844064	0.004366196917
1768	0.9998844064	0.004366196917
1769	0.9998844064	0.0043564563
1770	0.9998844064	0.004345865147
1771	0.9998844064	0.004345864808
1772	0.9998844064	0.004345864808
1773	0.9998844064	0.004345860474
1774	0.9998844064	0.004345860474
1775	0.9998844064	0.004345856142
1776	0.9998844064	0.004345856142
1777	0.9998844064	0.004345856142
1778	0.9998844064	0.00434585552
1779	0.9998844064	0.00434585127
1780	0.9998844064	0.00434585127
1781	0.9998844064	0.00434585127
1782	0.9998844064	0.00434585127
1783	0.9998844064	0.004345850208
1784	0.9998844064	0.004345849126
1785	0.9998844064	0.004345849126
1786	0.9998844064	0.00434584897
1787	0.9998844064	0.004345847886
1788	0.9998844064	0.004345847731
1789	0.9998844064	0.004345847731
1790	0.9998844064	0.004345847731
1791	0.9998844064	0.004345847575
1792	0.9998844064	0.00434584742
1793	0.9998844064	0.004345843172
1794	0.9998844064	0.004345843172
1795	0.9998844064	0.004345843172
1796	0.9998844064	0.004345840821
1797	0.9998844064	0.004345840665
1798	0.9998844064	0.004345836024
1799	0.9998844064	0.004345833673
1800	0.9998844064	0.004345833518
1801	0.9998844064	0.004345829193
1802	0.9998844064	0.004345829038
1803	0.9998844064	0.004345828883
1804	0.9998844064	0.004345828262
1805	0.9998844064	0.004345828262
1806	0.9998844064	0.004345828107
1807	0.9998844064	0.004345828107
1808	0.9998844064	0.004345825757
1809	0.9998844064	0.004345825757
1810	0.9998844064	0.004345825757
1811	0.9998844064	0.004345825757
1812	0.9998844064	0.004345825135
1813	0.9998844064	0.004345822658
1814	0.9998844064	0.004345822658
1815	0.9998844064	0.004345822658
1816	0.9998844064	0.004345822658
1817	0.9998844064	0.004345822658
1818	0.9998844064	0.004345822658
1819	0.9998844064	0.004345822658
1820	0.9998844064	0.004345822503
1821	0.9998844064	0.004345822349
1822	0.9998844064	0.004345822349
1823	0.9998844064	0.004345822349
1824	0.9998844064	0.004345822349
1825	0.9998844064	0.004345822349
1826	0.9998844064	0.004345819879
1827	0.9998844064	0.004345815637
1828	0.9998844064	0.004345813175
1829	0.9998844064	0.004345813175
1830	0.9998844064	0.00434581072
1831	0.9998844064	0.00434581072
1832	0.9998844064	0.004337075971
1833	0.9998844064	0.004337075885
1834	0.9998844064	0.004337073437
1835	0.9998844064	0.004337070988
1836	0.9998844064	0.004337070806
1837	0.9998844064	0.004332580239
1838	0.9998844064	0.004332580239
1839	0.9998844064	0.004325383433
1840	0.9998844064	0.004325383088
1841	0.9998844064	0.004325380209
1842	0.9998844064	0.004325380209
1843	0.9998844064	0.00432537896
1844	0.9998844064	0.004325374062
1845	0.9998844064	0.004325371183
1846	0.9998844064	0.004325361391
1847	0.9998844064	0.004325358513
1848	0.9998844064	0.004319229273
1849	0.9998844064	0.004319229187
1850	0.9998844064	0.004312423338
1851	0.9998844064	0.004306472922
1852	0.9998844064	0.004299974663
1853	0.9998844064	0.004299974312
1854	0.9998844064	0.004299973962
1855	0.9999229346	0.004284811652
1856	0.9999229346	0.004284809546
1857	0.9999229346	0.004284809369
1858	0.9999229346	0.004284809369
1859	0.9999229346	0.0042848072
1860	0.9999229346	0.0042848056
1861	0.9999229346	0.00428480343
1862	0.9999229346	0.004284802723
1863	0.9999229346	0.004284800553
1864	0.9999229346	0.004284800553
1865	0.9999229346	0.004284800553
1866	0.9999229346	0.004284800553
1867	0.9999229346	0.004284800553
1868	0.9999229346	0.004284800553
1869	0.9999229346	0.004284800553
1870	0.9999229346	0.004284800553
1871	0.9999229346	0.004284800553
1872	0.9999229346	0.004284798384
1873	0.9999229346	0.004284795969
1874	0.9999229346	0.004284795969
1875	0.9999229346	0.004284795969
1876	0.9999229346	0.004284795969
1877	0.9999229346	0.004284795969
1878	0.9999229346	0.004284795969
1879	0.9999229346	0.004284795969
1880	0.9999229346	0.004284795969
1881	0.9999229346	0.004284795969
1882	0.9999229346	0.004284795969
1883	0.9999229346	0.004284795969
1884	0.9999229346	0.004284795969
1885	0.9999229346	0.004284795969
1886	0.9999229346	0.004284795969
1887	0.9999229346	0.004284793872
1888	0.9999229346	0.004284793872
1889	0.9999229346	0.004284793519
1890	0.9999229346	0.004284792915
1891	0.9999229346	0.004284783976
1892	0.9999229346	0.004284779507
1893	0.9999229346	0.004284777908
1894	0.9999229346	0.004284777908
1895	0.9999229346	0.004284777202
1896	0.9999229346	0.004284776497
1897	0.9999229346	0.004284776497
1898	0.9999229346	0.00428477509
1899	0.9999229346	0.004284770754
1900	0.9999229346	0.004284765288
1901	0.9999229346	0.004273600445
1902	0.9999229346	0.004273600361
1903	0.9999229346	0.004273597675
1904	0.9999229346	0.004273597675
1905	0.9999229346	0.004273595478
1906	0.9999229346	0.004273595478
1907	0.9999229346	0.004273595205
1908	0.9999229346	0.004273583267
1909	0.9999229346	0.004273582993
1910	0.9999229346	0.004273573328
1911	0.9999229346	0.004273573328
1912	0.9999229346	0.004273573328
1913	0.9999229346	0.004273569842
1914	0.9999229346	0.004273569842
1915	0.9999229346	0.004273569296
1916	0.9999229346	0.004273563924
1917	0.9999229346	0.004273563378
1918	0.9999229346	0.004273562832
1919	0.9999229346	0.004273562832
1920	0.9999229346	0.004273562287
1921	0.9999229346	0.004273556916
1922	0.9999229346	0.004273551546
1923	0.9999229346	0.004273551
1924	0.9999229346	0.004273550455
1925	0.9999229346	0.004273550455
1926	0.9999229346	0.004273549911
1927	0.9999229346	0.004273544541
1928	0.9999229346	0.004273544541
1929	0.9999229346	0.004273544541
1930	0.9999229346	0.004273544541
1931	0.9999229346	0.004273543997
1932	0.9999229346	0.004273543997
1933	0.9999229346	0.004273540514
1934	0.9999229346	0.004273532222
1935	0.9999229346	0.004273526854
1936	0.9999229346	0.00427352631
1937	0.9999229346	0.004273525766
1938	0.9999229346	0.004273525766
1939	0.9999229346	0.004273520398
1940	0.9999229346	0.004273519855
1941	0.9999229346	0.004273519855
1942	0.9999229346	0.004273514487
1943	0.9999229346	0.004273514487
1944	0.9999229346	0.004273514487
1945	0.9999229346	0.004273481332
1946	0.9999229346	0.004273480788
1947	0.9999229346	0.004273480246
1948	0.9999229346	0.004273480246
1949	0.9999229346	0.004273480246
1950	0.9999229346	0.004273480246
1951	0.9999229346	0.00427345878
1952	0.9999229346	0.00427345878
1953	0.9999229346	0.004273458237
1954	0.9999229346	0.004273458237
1955	0.9999229346	0.004273458237
1956	0.9999229346	0.004273452873
1957	0.9999229346	0.00427345233
1958	0.9999229346	0.00427345233
1959	0.9999229346	0.004273446967
1960	0.9999229346	0.004273441604
1961	0.9999229346	0.004273441604
1962	0.9999229346	0.004273441604
1963	0.9999229346	0.004273441604
1964	0.9999229346	0.004273436241
1965	0.9999229346	0.004273435699
1966	0.9999229346	0.004273435699
1967	0.9999229346	0.004273435699
1968	0.9999229346	0.004273435699
1969	0.9999229346	0.004273435157
1970	0.9999229346	0.004273429795
1971	0.9999229346	0.004273429254
1972	0.9999229346	0.004273423892
1973	0.9999229346	0.004273418532
1974	0.9999229346	0.004273417991
1975	0.9999229346	0.004273396553
1976	0.9999229346	0.004273391196
1977	0.9999229346	0.004273391196
1978	0.9999229346	0.004273391196
1979	0.9999229346	0.004273390654
1980	0.9999229346	0.004273390113
1981	0.9999229346	0.004273389573
1982	0.9999229346	0.004273388492
1983	0.9999229346	0.004273383666
1984	0.9999229346	0.004273378842
1985	0.9999229346	0.004273372061
1986	0.9999229346	0.004273367238
1987	0.9999229346	0.004273357595
1988	0.9999229346	0.004273355444
1989	0.9999229346	0.004273350626
1990	0.9999229346	0.004273350626
1991	0.9999229346	0.004273350626
1992	0.9999229346	0.004273350626
1993	0.9999229346	0.004273350626
1994	0.9999229346	0.004273350626
1995	0.9999229346	0.004273350626
1996	0.9999229346	0.004273350626
1997	0.9999229346	0.00427335009
1998	0.9999229346	0.00427335009
1999	0.9999229346	0.004273349554
